184	18	23	2025-10-14 20:18:40.281383	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
185	6	24	2025-10-14 20:59:22.342106	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
186	16	24	2025-10-14 20:59:22.348359	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
187	1	22	2025-10-14 05:32:32.216012	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
188	17	26	2025-10-14 21:42:19.942879	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
189	18	26	2025-10-14 21:42:19.978792	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
190	16	26	2025-10-14 21:42:19.931611	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
191	23	26	2025-10-14 21:42:20.016418	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
192	16	27	2025-10-14 21:58:50.96536	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
193	6	27	2025-10-14 21:58:50.959512	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
194	4	22	2025-10-14 05:32:32.22814	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
195	11	21	2025-10-14 05:27:56.583489	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
196	13	21	2025-10-14 05:27:56.624341	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
197	15	22	2025-10-14 05:32:32.189862	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
198	14	22	2025-10-14 05:32:32.196034	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
199	11	22	2025-10-14 05:32:32.209313	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
200	13	22	2025-10-14 05:32:32.247335	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
201	12	22	2025-10-14 05:32:32.241005	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
202	13	31	2025-10-17 15:43:26.430611	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
203	17	27	2025-10-14 21:58:50.971257	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
204	19	27	2025-10-14 21:58:50.994375	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
205	15	38	2025-10-21 14:29:56.351287	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
206	14	38	2025-10-21 14:29:56.361661	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
